Record_ID,Date,Actual_Quantity,Counted_Quantity,Count_Accurate,Error_Type,Error_Amount,Error_Percentage,Count_Time_Seconds,Staff_ID,Staff_Experience_Years,Staff_Training,Staff_Role,Product_Type,Product_Subtype,Packaging,Location,Time_of_Day,Day_of_Week,End_of_Month,Scanner_Battery,Scanner_Model,Scanner_Calibrated,ERP_Status,WiFi_Strength,Count_Method,Inventory_Review_Type,Location_Type
REC0869,2023-06-22,1845,1845,True,None,0,0.0,2165,7,3,Advanced,Pharmacy Staff,Medical Device,Surgical,Box,Warehouse - Main Building 3rd Floor,Morning,Tuesday,False,High,Current Model,True,Normal,Strong,Manual Count,Ad-hoc Check,Warehouse
REC0870,2023-05-25,38,38,True,None,0,0.0,16,9,6,Advanced,Pharmacy Staff,Medical Device,Therapeutic,Individual,Shop Floor - Zone A,Morning,Friday,True,High,Current Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0871,2023-12-25,30,30,True,None,0,0.0,14,13,13,Basic,Team Leader,Medical Device,Diagnostic,Individual,Shop Floor - Zone B,Evening,Friday,True,High,Current Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0872,2023-09-15,2132,2132,True,None,0,0.0,2411,16,5,Intermediate,Pharmacy Staff,Drug,OTC,Bottle,Shop Floor - Zone B,Afternoon,Thursday,False,High,Current Model,True,Slow,Normal,Manual Count,Quarterly Stock-take,Shop Floor
REC0873,2023-03-27,10530,10530,True,None,0,0.0,4160,7,3,Advanced,Pharmacy Staff,Drug,OTC,Bottle,Storage Room - Drugs,Morning,Wednesday,True,High,Current Model,False,Normal,Normal,Scanner Count,Quarterly Stock-take,Storage
REC0874,2023-04-11,611,611,True,None,0,0.0,400,2,4,Intermediate,Pharmacy Staff,Medical Device,Monitoring,Box,Shop Floor - Zone C,Morning,Thursday,False,High,Current Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0875,2023-11-08,3204,3204,True,None,0,0.0,1280,6,9,Intermediate,Team Leader,Miscellaneous,Supplements,Bottle,Shop Floor - Zone C,Evening,Tuesday,False,High,Current Model,True,Slow,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0876,2023-11-03,690,690,True,None,0,0.0,331,9,6,Advanced,Pharmacy Staff,Drug,Refrigerated,Box,Shop Floor - Zone B,Evening,Saturday,False,Medium,Current Model,False,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0877,2023-02-19,85,85,True,None,0,0.0,66,12,6,Advanced,Warehouse Team,Miscellaneous,Baby Care,Individual,Shop Floor - Zone A,Afternoon,Wednesday,False,High,Current Model,False,Normal,Normal,Manual Count,Regular Stock Check,Shop Floor
REC0878,2023-07-06,640,640,True,None,0,0.0,237,6,9,Intermediate,Team Leader,Drug,Prescription,Blister Pack,Storage Room - Drugs,Afternoon,Monday,False,High,New Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Storage
REC0879,2023-06-03,605,605,True,None,0,0.0,290,19,5,Intermediate,Pharmacy Staff,Drug,Controlled,Blister Pack,Shop Floor - Zone C,Evening,Thursday,False,Low,Current Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0880,2023-08-28,290,290,True,None,0,0.0,180,4,4,Intermediate,Warehouse Team,Miscellaneous,Hygiene,Box,Warehouse - Shop Building Ground Floor,Morning,Tuesday,True,Medium,Current Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Warehouse
REC0881,2023-04-23,38,38,True,None,0,0.0,22,13,13,Basic,Team Leader,Medical Device,Therapeutic,Individual,Storage Room - Medical Devices,Evening,Thursday,False,High,Old Model,True,Normal,Normal,Combined Method,Regular Stock Check,Storage
REC0882,2023-01-11,24,24,True,None,0,0.0,11,2,4,Intermediate,Pharmacy Staff,Miscellaneous,First Aid,Individual,Warehouse - Shop Building Ground Floor,Evening,Wednesday,False,Medium,Old Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Warehouse
REC0883,2023-06-04,12474,12474,True,None,0,0.0,12312,8,7,Intermediate,Pharmacy Staff,Drug,Prescription,Bottle,Warehouse - Shop Building Ground Floor,Afternoon,Friday,False,High,Current Model,False,Maintenance Mode,Weak,Manual Count,Regular Stock Check,Warehouse
REC0884,2023-09-21,1419,1540,False,Overcount,121,8.527131782945736,674,10,1,Intermediate,Warehouse Team,Drug,Refrigerated,Blister Pack,Shop Floor - Zone A,Afternoon,Saturday,False,High,New Model,True,Normal,Weak,Scanner Count,Quarterly Stock-take,Shop Floor
REC0885,2023-10-23,5,5,True,None,0,0.0,10,10,1,Intermediate,Warehouse Team,Medical Device,Surgical,Individual,Storage Room - Medical Devices,Morning,Tuesday,False,High,Old Model,True,Normal,Weak,Scanner Count,Ad-hoc Check,Storage
REC0886,2023-01-24,35,35,True,None,0,0.0,14,13,13,Basic,Team Leader,Miscellaneous,Supplements,Individual,Shop Floor - Zone B,Evening,Friday,False,Medium,Old Model,False,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0887,2023-10-01,18,18,True,None,0,0.0,13,15,3,Basic,Pharmacy Staff,Medical Device,Diagnostic,Individual,Storage Room - Medical Devices,Afternoon,Wednesday,False,Medium,Current Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Storage
REC0888,2023-02-09,32,32,True,None,0,0.0,16,8,7,Intermediate,Pharmacy Staff,Medical Device,Monitoring,Individual,Storage Room - Medical Devices,Evening,Thursday,False,Medium,Current Model,False,Normal,Normal,Scanner Count,Regular Stock Check,Storage
REC0889,2023-07-22,1564,1696,False,Overcount,132,8.439897698209718,3494,11,2,Basic,Pharmacy Staff,Medical Device,Diagnostic,Box,Warehouse - Main Building 3rd Floor,Evening,Friday,False,High,Old Model,True,Maintenance Mode,Normal,Manual Count,Regular Stock Check,Warehouse
REC0890,2023-02-12,1197,1197,True,None,0,0.0,524,16,5,Intermediate,Pharmacy Staff,Drug,OTC,Blister Pack,Storage Room - Drugs,Morning,Wednesday,False,Medium,Current Model,True,Normal,Weak,Scanner Count,Regular Stock Check,Storage
REC0891,2023-04-04,819,819,True,None,0,0.0,389,19,5,Intermediate,Pharmacy Staff,Drug,Controlled,Bottle,Warehouse - Shop Building Ground Floor,Morning,Monday,False,Medium,New Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Warehouse
REC0892,2023-03-09,830,830,True,None,0,0.0,511,16,5,Intermediate,Pharmacy Staff,Miscellaneous,Baby Care,Box,Shop Floor - Zone B,Afternoon,Monday,False,High,Current Model,True,Maintenance Mode,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0893,2023-11-28,3916,3916,True,None,0,0.0,3853,12,6,Advanced,Warehouse Team,Miscellaneous,Supplements,Box,Shop Floor - Zone B,Afternoon,Friday,True,High,Old Model,True,Normal,Strong,Manual Count,Quarterly Stock-take,Shop Floor
REC0894,2023-01-26,490,490,True,None,0,0.0,191,1,7,Intermediate,Pharmacy Staff,Drug,OTC,Blister Pack,Shop Floor - Zone A,Evening,Wednesday,True,High,New Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0895,2023-01-06,800,800,True,None,0,0.0,688,15,3,Basic,Pharmacy Staff,Medical Device,Therapeutic,Box,Shop Floor - Zone A,Morning,Monday,False,High,Current Model,False,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0896,2023-01-22,15,15,True,None,0,0.0,14,17,3,Intermediate,Warehouse Team,Miscellaneous,Baby Care,Individual,Shop Floor - Zone A,Afternoon,Friday,False,High,Current Model,False,Normal,Normal,Manual Count,Quarterly Stock-take,Shop Floor
REC0897,2023-04-10,1012,1012,True,None,0,0.0,494,9,6,Advanced,Pharmacy Staff,Medical Device,Diagnostic,Box,Storage Room - Medical Devices,Morning,Tuesday,False,High,Current Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Storage
REC0898,2023-03-30,360,360,True,None,0,0.0,204,13,13,Basic,Team Leader,Medical Device,Surgical,Box,Warehouse - Main Building 3rd Floor,Evening,Friday,True,Medium,Old Model,False,Normal,Strong,Scanner Count,Quarterly Stock-take,Warehouse
REC0899,2023-01-28,45,45,True,None,0,0.0,21,12,6,Advanced,Warehouse Team,Medical Device,Monitoring,Box,Storage Room - Medical Devices,Evening,Friday,True,Medium,Current Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Storage
REC0900,2023-12-15,2130,2404,False,Overcount,274,12.863849765258218,3469,20,2,Basic,Pharmacy Staff,Drug,Refrigerated,Box,Shop Floor - Zone A,Evening,Sunday,False,Medium,Old Model,True,Normal,Normal,Manual Count,Regular Stock Check,Shop Floor
REC0901,2023-04-12,420,420,True,None,0,0.0,258,20,2,Basic,Pharmacy Staff,Drug,Prescription,Blister Pack,Shop Floor - Zone B,Evening,Wednesday,False,Medium,Old Model,False,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0902,2023-09-07,10,10,True,None,0,0.0,10,13,13,Basic,Team Leader,Medical Device,Diagnostic,Individual,Shop Floor - Zone B,Evening,Thursday,False,High,Current Model,True,Maintenance Mode,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0903,2023-11-23,684,684,True,None,0,0.0,405,18,4,Intermediate,Pharmacy Staff,Drug,Controlled,Blister Pack,Shop Floor - Zone C,Afternoon,Friday,False,High,Current Model,True,Maintenance Mode,Weak,Scanner Count,Regular Stock Check,Shop Floor
REC0904,2023-07-26,264,264,True,None,0,0.0,189,19,5,Intermediate,Pharmacy Staff,Medical Device,Surgical,Box,Warehouse - Main Building 3rd Floor,Afternoon,Monday,True,High,Old Model,True,Normal,Weak,Scanner Count,Ad-hoc Check,Warehouse
REC0905,2023-08-13,34,28,False,Undercount,6,17.647058823529413,27,14,4,Basic,Pharmacy Staff,Medical Device,Diagnostic,Individual,Warehouse - Main Building 3rd Floor,Afternoon,Friday,False,Medium,Current Model,True,Slow,Weak,Scanner Count,Quarterly Stock-take,Warehouse
REC0906,2023-04-17,3402,3402,True,None,0,0.0,3119,4,4,Intermediate,Warehouse Team,Drug,Prescription,Bottle,Storage Room - Drugs,Evening,Sunday,False,High,Current Model,True,Normal,Weak,Manual Count,Regular Stock Check,Storage
REC0907,2023-10-07,497,497,True,None,0,0.0,170,6,9,Intermediate,Team Leader,Drug,Prescription,Blister Pack,Shop Floor - Zone A,Afternoon,Wednesday,False,Medium,Current Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0908,2023-03-22,8649,8649,True,None,0,0.0,4571,6,9,Intermediate,Team Leader,Drug,Controlled,Bottle,Shop Floor - Zone B,Afternoon,Wednesday,False,Low,Current Model,True,Slow,Weak,Scanner Count,Quarterly Stock-take,Shop Floor
REC0909,2023-12-03,36,36,True,None,0,0.0,13,12,6,Advanced,Warehouse Team,Medical Device,Surgical,Individual,Shop Floor - Zone C,Evening,Saturday,False,High,Current Model,True,Normal,Weak,Scanner Count,Regular Stock Check,Shop Floor
REC0910,2023-09-07,1872,1872,True,None,0,0.0,742,19,5,Intermediate,Pharmacy Staff,Drug,Controlled,Bottle,Storage Room - Drugs,Afternoon,Saturday,False,High,Current Model,True,Normal,Strong,Scanner Count,Quarterly Stock-take,Storage
REC0911,2023-11-20,44,42,False,Undercount,2,4.545454545454546,60,11,2,Basic,Pharmacy Staff,Miscellaneous,First Aid,Tube,Shop Floor - Zone A,Evening,Thursday,False,High,Current Model,True,Normal,Normal,Manual Count,Regular Stock Check,Shop Floor
REC0912,2023-03-05,11,11,True,None,0,0.0,12,1,7,Intermediate,Pharmacy Staff,Medical Device,Diagnostic,Individual,Shop Floor - Zone A,Morning,Tuesday,False,High,Current Model,True,Normal,Normal,Manual Count,Quarterly Stock-take,Shop Floor
REC0913,2023-07-29,34,34,True,None,0,0.0,40,19,5,Intermediate,Pharmacy Staff,Medical Device,Therapeutic,Individual,Storage Room - Medical Devices,Evening,Tuesday,True,Medium,Current Model,False,Normal,Normal,Manual Count,Regular Stock Check,Storage
REC0914,2023-06-21,2002,2002,True,None,0,0.0,1318,13,13,Basic,Team Leader,Drug,Controlled,Blister Pack,Shop Floor - Zone A,Morning,Thursday,False,High,Current Model,True,Slow,Normal,Combined Method,Regular Stock Check,Shop Floor
REC0915,2023-06-22,5,5,True,None,0,0.0,10,6,9,Intermediate,Team Leader,Medical Device,Monitoring,Individual,Storage Room - Medical Devices,Evening,Monday,False,Medium,New Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Storage
REC0916,2023-03-18,3552,3300,False,Undercount,252,7.094594594594595,1549,18,4,Intermediate,Pharmacy Staff,Drug,Prescription,Bottle,Warehouse - Shop Building Ground Floor,Evening,Thursday,False,High,Current Model,True,Normal,Strong,Scanner Count,Regular Stock Check,Warehouse
REC0917,2023-03-11,79,79,True,None,0,0.0,32,9,6,Advanced,Pharmacy Staff,Drug,Prescription,Tube,Storage Room - Drugs,Morning,Wednesday,False,Low,Current Model,True,Normal,Weak,Scanner Count,Regular Stock Check,Storage
REC0918,2023-06-05,1450,1450,True,None,0,0.0,762,16,5,Intermediate,Pharmacy Staff,Miscellaneous,First Aid,Box,Warehouse - Shop Building Ground Floor,Morning,Friday,False,High,Current Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Warehouse
REC0919,2023-10-31,9,9,True,None,0,0.0,10,8,7,Intermediate,Pharmacy Staff,Medical Device,Therapeutic,Individual,Storage Room - Medical Devices,Evening,Tuesday,True,High,Current Model,False,Normal,Normal,Manual Count,Regular Stock Check,Storage
REC0920,2023-03-10,180,190,False,Overcount,10,5.555555555555555,120,10,1,Intermediate,Warehouse Team,Drug,OTC,Blister Pack,Storage Room - Drugs,Afternoon,Friday,False,Medium,Current Model,False,Normal,Normal,Combined Method,Quarterly Stock-take,Storage
REC0921,2023-08-05,3300,3300,True,None,0,0.0,1468,6,9,Intermediate,Team Leader,Miscellaneous,Supplements,Box,Shop Floor - Zone B,Morning,Thursday,False,High,Old Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0922,2023-05-23,5680,5288,False,Undercount,392,6.901408450704226,4866,16,5,Intermediate,Pharmacy Staff,Drug,Controlled,Bottle,Warehouse - Shop Building Ground Floor,Morning,Thursday,False,High,Current Model,False,Normal,Weak,Manual Count,Quarterly Stock-take,Warehouse
REC0923,2023-11-01,45,45,True,None,0,0.0,19,6,9,Intermediate,Team Leader,Miscellaneous,Hygiene,Individual,Shop Floor - Zone A,Evening,Tuesday,False,High,Current Model,True,Slow,Weak,Scanner Count,Regular Stock Check,Shop Floor
REC0924,2023-12-18,24,24,True,None,0,0.0,20,11,2,Basic,Pharmacy Staff,Medical Device,Surgical,Individual,Warehouse - Main Building 3rd Floor,Afternoon,Thursday,False,High,Current Model,True,Slow,Normal,Scanner Count,Ad-hoc Check,Warehouse
REC0925,2023-10-19,900,900,True,None,0,0.0,536,2,4,Intermediate,Pharmacy Staff,Drug,Prescription,Blister Pack,Shop Floor - Zone B,Morning,Thursday,False,Medium,New Model,True,Slow,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0926,2023-03-12,5605,5605,True,None,0,0.0,2416,4,4,Intermediate,Warehouse Team,Drug,Refrigerated,Bottle,Shop Floor - Zone B,Afternoon,Monday,False,Medium,Current Model,False,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0927,2023-02-01,67,67,True,None,0,0.0,31,19,5,Intermediate,Pharmacy Staff,Miscellaneous,First Aid,Tube,Shop Floor - Zone C,Morning,Monday,False,High,Current Model,False,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0928,2023-10-01,225,225,True,None,0,0.0,139,6,9,Intermediate,Team Leader,Medical Device,Therapeutic,Box,Shop Floor - Zone B,Morning,Wednesday,False,High,Old Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0929,2023-01-31,1431,1361,False,Undercount,70,4.8916841369671555,1976,10,1,Intermediate,Warehouse Team,Drug,Prescription,Blister Pack,Warehouse - Shop Building Ground Floor,Afternoon,Friday,True,High,Old Model,True,Maintenance Mode,Normal,Manual Count,Quarterly Stock-take,Warehouse
REC0930,2023-09-21,3978,3978,True,None,0,0.0,1660,18,4,Intermediate,Pharmacy Staff,Miscellaneous,Baby Care,Bottle,Shop Floor - Zone A,Afternoon,Friday,False,Medium,Current Model,False,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0931,2023-04-19,741,741,True,None,0,0.0,1006,1,7,Intermediate,Pharmacy Staff,Medical Device,Therapeutic,Box,Shop Floor - Zone A,Morning,Monday,False,High,Current Model,True,Normal,Normal,Manual Count,Ad-hoc Check,Shop Floor
REC0932,2023-07-08,30,32,False,Overcount,2,6.666666666666667,24,14,4,Basic,Pharmacy Staff,Medical Device,Diagnostic,Individual,Storage Room - Medical Devices,Morning,Friday,False,High,Current Model,True,Slow,Normal,Scanner Count,Regular Stock Check,Storage
REC0933,2023-11-20,149,133,False,Undercount,16,10.738255033557047,74,14,4,Basic,Pharmacy Staff,Drug,Prescription,Tube,Shop Floor - Zone A,Evening,Sunday,False,Medium,Current Model,False,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0934,2023-03-01,420,420,True,None,0,0.0,278,3,4,Intermediate,Pharmacy Staff,Medical Device,Surgical,Box,Warehouse - Main Building 3rd Floor,Afternoon,Thursday,False,High,New Model,True,Normal,Weak,Scanner Count,Regular Stock Check,Warehouse
REC0935,2023-05-09,4620,4620,True,None,0,0.0,5508,20,2,Basic,Pharmacy Staff,Drug,OTC,Box,Shop Floor - Zone B,Evening,Wednesday,False,High,Current Model,True,Normal,Normal,Combined Method,Ad-hoc Check,Shop Floor
REC0936,2023-08-20,3528,3528,True,None,0,0.0,1492,6,9,Intermediate,Team Leader,Miscellaneous,Baby Care,Bottle,Storage Room - Drugs,Morning,Monday,False,Low,New Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Storage
REC0937,2023-08-06,10,10,True,None,0,0.0,10,5,14,Advanced,Pharmacy Staff,Drug,Controlled,Tube,Storage Room - Drugs,Afternoon,Monday,False,High,Current Model,False,Normal,Normal,Combined Method,Regular Stock Check,Storage
REC0938,2023-05-27,153,124,False,Undercount,29,18.954248366013072,176,18,4,Intermediate,Pharmacy Staff,Drug,OTC,Tube,Storage Room - Drugs,Evening,Tuesday,True,Medium,Current Model,True,Maintenance Mode,Weak,Manual Count,Regular Stock Check,Storage
REC0939,2023-03-19,338,335,False,Undercount,3,0.8875739644970414,279,20,2,Basic,Pharmacy Staff,Medical Device,Monitoring,Box,Shop Floor - Zone B,Afternoon,Wednesday,False,Medium,Old Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0940,2023-01-31,1221,1221,True,None,0,0.0,578,4,4,Intermediate,Warehouse Team,Drug,Controlled,Blister Pack,Shop Floor - Zone A,Morning,Monday,True,High,Old Model,True,Normal,Strong,Scanner Count,Ad-hoc Check,Shop Floor
REC0941,2023-09-29,3,3,True,None,0,0.0,10,19,5,Intermediate,Pharmacy Staff,Medical Device,Therapeutic,Individual,Warehouse - Main Building 3rd Floor,Afternoon,Thursday,True,Medium,Old Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Warehouse
REC0942,2023-01-14,2782,2782,True,None,0,0.0,1284,7,3,Advanced,Pharmacy Staff,Drug,Refrigerated,Box,Shop Floor - Zone A,Afternoon,Friday,False,High,Current Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0943,2023-04-14,2697,2697,True,None,0,0.0,3235,3,4,Intermediate,Pharmacy Staff,Miscellaneous,Hygiene,Box,Shop Floor - Zone A,Afternoon,Wednesday,False,Medium,New Model,False,Normal,Normal,Manual Count,Regular Stock Check,Shop Floor
REC0944,2023-12-26,658,658,True,None,0,0.0,241,8,7,Intermediate,Pharmacy Staff,Drug,OTC,Blister Pack,Shop Floor - Zone C,Morning,Thursday,True,Medium,Old Model,False,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0945,2023-10-05,10,10,True,None,0,0.0,10,10,1,Intermediate,Warehouse Team,Medical Device,Diagnostic,Individual,Warehouse - Main Building 3rd Floor,Afternoon,Friday,False,High,Current Model,False,Normal,Normal,Scanner Count,Regular Stock Check,Warehouse
REC0946,2023-04-08,340,340,True,None,0,0.0,317,8,7,Intermediate,Pharmacy Staff,Miscellaneous,First Aid,Box,Shop Floor - Zone A,Evening,Tuesday,False,High,Current Model,True,Slow,Normal,Combined Method,Regular Stock Check,Shop Floor
REC0947,2023-11-21,12006,12006,True,None,0,0.0,5918,17,3,Intermediate,Warehouse Team,Drug,Prescription,Bottle,Shop Floor - Zone C,Morning,Thursday,False,High,Current Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0948,2023-09-18,136,136,True,None,0,0.0,64,6,9,Intermediate,Team Leader,Drug,Prescription,Tube,Shop Floor - Zone A,Evening,Monday,False,Low,Old Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0949,2023-11-05,12,12,True,None,0,0.0,15,16,5,Intermediate,Pharmacy Staff,Medical Device,Therapeutic,Individual,Warehouse - Main Building 3rd Floor,Afternoon,Monday,False,High,Old Model,False,Normal,Normal,Manual Count,Quarterly Stock-take,Warehouse
REC0950,2023-11-12,651,651,True,None,0,0.0,614,19,5,Intermediate,Pharmacy Staff,Drug,OTC,Blister Pack,Shop Floor - Zone C,Afternoon,Thursday,False,High,Current Model,True,Normal,Normal,Manual Count,Regular Stock Check,Shop Floor
REC0951,2023-02-11,38,40,False,Overcount,2,5.263157894736842,31,3,4,Intermediate,Pharmacy Staff,Medical Device,Diagnostic,Individual,Shop Floor - Zone C,Morning,Wednesday,False,High,Current Model,False,Normal,Normal,Combined Method,Regular Stock Check,Shop Floor
